SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.408499455,32,1,0.1193251,5748,4,0,0,0,3
0,1.0469031,51,2,0.212474538,14236,12,0,1,0,2
0,0,29,0,84,NA,4,0,0,0,0
1,0,51,0,0.093255772,5500,6,0,0,0,0
0,0.031570276,51,0,0.288149484,6100,7,0,1,0,0
0,0.008712887,68,0,0.317627452,13200,13,0,3,0,0
0,0.15886311,56,0,0.760772148,2900,9,0,2,0,0
0,0.01682274,46,1,0.700118171,11000,19,0,4,0,2
0,0,58,0,0.016126235,5766,7,0,0,0,0
0,0.139276141,55,0,1.266609881,1173,16,0,2,0,1
0,0.799068621,51,0,0.312031417,2800,7,0,0,0,0
0,0.020439848,70,0,1727,NA,7,0,1,0,NA
0,0.011095106,60,0,0.021895101,8083,10,0,0,0,0
0,0.358557512,45,0,0.304366302,9412,7,0,1,0,0
0,0.02379881,64,0,0.650689159,4860,7,0,2,0,0
0,0.044140655,56,0,0.139227243,7634,16,0,1,0,2
0,0.005804784,78,0,0.532754538,3800,14,0,2,0,1
0,0.036126891,49,0,0.005881661,8500,3,0,0,0,2
0,0.9999999,62,1,0.040359728,4558,1,0,0,0,0
0,0.546019938,48,0,0.624864474,2766,12,0,1,0,0
0,0.121093945,63,0,0.020851185,3500,7,0,0,0,0
0,0.344926663,46,0,0.235294118,6000,12,0,0,0,0
0,0.015153849,57,0,0.009996876,3200,7,0,0,0,0
0,0.115129332,51,0,0.357328234,7320,19,0,1,0,1
0,0.9999999,67,0,0.384271513,17000,9,0,3,0,0
0,0.245380188,25,0,0.057320595,4500,4,0,0,0,0
0,0.020020206,81,0,0.095878236,9000,11,0,1,0,1
0,0.134306912,56,0,0.116126268,7000,6,0,0,0,2
0,0.00020661,69,0,0.184004903,19580,18,0,2,0,0
0,0.15115041,37,0,0.221599061,7666,5,0,2,0,3
0,0.351269207,57,0,0.245210728,10700,14,0,2,0,1
0,0.414881723,44,0,0.491025326,12200,23,0,5,0,3
0,0.082179684,52,0,1156,NA,10,0,2,0,NA
0,0.921615668,49,0,0.448380787,4600,11,0,0,0,1
0,0.022423336,65,0,0.140507614,4924,12,0,1,0,3
0,0.675884166,48,0,0.404684751,10800,9,0,3,0,0
0,0.264866773,37,0,1.001175088,850,10,0,1,0,2
0,0.098439571,68,0,0.541475392,9366,14,0,3,0,0
0,0.088678828,63,0,0.099681866,6600,10,0,1,0,0
0,0,36,0,0.297351182,3510,7,0,1,0,2
0,0.908618276,28,0,0.739589117,1800,6,0,0,0,1
0,0.113351625,46,0,0.124799143,5600,4,0,0,0,5
0,0.483826566,45,0,0.363254348,8566,10,0,2,0,2
1,0.395973154,27,0,0.265306122,2400,4,0,0,0,0
0,0.042922895,61,0,0.62125903,1937,17,0,2,0,0
0,0.046483411,65,0,0.399568035,2314,8,0,1,0,0
0,0,31,0,0,2916,3,0,0,0,0
0,0.9999999,36,0,0.602982293,1072,4,0,0,0,1
0,0.434624184,51,0,1132,NA,6,0,1,0,0
0,0.021881066,37,0,1.124671226,1900,5,0,1,0,0
0,0.163189121,51,1,1073,NA,4,0,1,0,0
0,0.054622724,64,0,39,NA,6,0,0,0,0
0,0.933445661,39,0,0.184732582,6300,10,0,0,0,0
0,0.242808307,70,0,0.285340717,6500,10,0,3,0,1
0,0.232188391,66,0,0.581727338,1400,7,0,1,0,0
1,0.344944742,41,2,0.685649774,3985,12,0,2,0,2
0,0.951901603,56,1,0.727045492,6000,9,0,2,0,1
0,0.72765147,44,0,0.261486278,3242,15,0,0,0,0
0,0.912175649,26,0,0.058039433,3600,2,0,0,1,0
0,0.107185709,37,0,0.358006773,6200,5,0,1,0,1
0,0.10961696,47,0,0.126413648,10433,5,0,1,0,0
0,0.942812247,58,0,0.886792453,6200,7,0,2,0,1
0,0.204444634,59,0,0.488823529,6799,13,0,2,0,1
0,0.9999999,28,0,0.253725712,5300,4,1,0,0,0
0,0.9999999,22,0,0,1000,1,0,0,0,0
0,0.22860242,59,1,0.357084491,6118,11,0,1,0,0
0,0.654859219,22,0,0.142605116,3400,3,0,0,1,1
1,0.943755408,47,0,0.441277936,6666,9,6,1,1,2
0,0.01453563,73,0,0.025046382,1077,9,0,0,0,0
1,0.858678955,61,1,0.411302585,3945,7,1,0,2,0
0,0.513690407,66,0,0.232389381,22599,21,0,1,0,1
0,0.096633735,33,0,0.551224388,2000,8,0,1,0,0
0,0.521165256,52,0,234,NA,1,0,0,0,6
0,0.049386156,59,0,0.419872766,3300,12,0,1,0,1
0,0.059337674,54,0,0.268785047,5349,22,0,1,0,0
0,0.261918145,33,0,0.317574996,6366,11,0,1,0,2
0,0.254125681,24,0,93,0,2,0,0,0,1
0,0,72,0,542,NA,7,0,1,0,0
0,0.546894387,41,2,0.238358327,3800,11,0,0,0,2
0,1.521906226,45,2,0.047810097,2990,3,2,0,1,0
0,0.576037721,65,0,0.416291854,2000,9,0,0,0,0
0,0.143755514,62,0,0.057929471,15000,10,0,0,0,1
0,0.040253082,52,0,2267,NA,5,0,1,0,0
0,0.278993492,52,0,0.279704999,3660,10,0,0,0,2
0,0.9999999,91,0,0,NA,0,0,0,0,0
0,0.9999999,54,0,0.306550456,7342,2,0,1,0,0
0,0.207575908,29,0,0.159392425,5200,5,0,0,0,0
1,0.906685863,49,5,0.943097576,4990,16,1,1,1,3
0,0,32,0,0.271363961,4200,5,0,1,0,0
0,0.9999999,69,0,0.135348837,2149,1,0,0,0,0
0,0,76,0,0,NA,4,0,0,0,0
0,0.088760385,33,0,0.950605443,8340,20,0,2,0,2
0,0.006205288,74,0,0.258195336,2958,6,0,1,0,1
0,0.028414299,56,0,0.145284905,3000,6,0,0,0,1
0,0.475368115,52,1,0.478720366,3500,9,0,1,0,0
0,0.9999999,28,0,0.1990591,3400,2,0,0,0,2
1,0.850829834,53,2,0.465010603,3300,12,0,1,2,0
0,0.333101553,41,0,0.732496379,2070,5,0,1,0,1
0,0.065611117,41,0,1622,NA,22,0,0,0,1
0,0.086818852,37,0,0.271418287,8333,4,0,1,0,1
0,0.072274699,48,0,1306,1,8,0,1,0,1
0,0.479315086,28,0,0.035359801,3223,2,0,0,0,0
0,0.9999999,21,0,106,NA,1,0,0,0,0
0,0.036316307,62,0,0.026752312,14166,8,0,0,0,1
0,0.438084348,56,1,0.170248956,19400,7,1,0,0,4
1,0.371099105,46,2,3989,NA,7,0,2,0,0
0,0,35,0,0.99823384,2830,5,0,1,0,0
0,0.056093589,75,0,0.100408299,12000,9,0,0,0,0
0,0.757939069,50,0,3224,NA,12,0,1,0,0
0,0.021540337,39,0,0.366558991,6500,6,0,1,0,0
0,0.714470324,56,0,0.536216019,5480,19,0,2,0,0
0,0.940029985,37,0,0.100094727,3166,5,0,0,1,0
0,0.156354777,33,0,0.345971169,12000,10,0,2,0,1
0,0.011162962,58,0,0.219478052,10000,9,0,1,0,0
0,0.083609362,38,0,0.927691822,3166,9,0,2,0,1
0,0.229336521,44,0,3316,NA,12,0,2,0,2
1,0.269148669,43,1,0.075412519,7332,14,0,0,0,0
0,0.254711418,51,0,0.14938589,3500,4,0,0,0,3
0,0.016999638,63,0,0.00244198,218674,3,0,1,0,0
1,0.742171885,43,2,0.285994764,4583,5,0,1,0,1
0,0.056090714,71,0,0.022386224,4064,6,0,0,0,0
0,0.169261534,92,0,35,NA,3,0,0,0,0
0,0.406383263,41,0,0.303396661,3473,5,0,0,0,2
0,0.9999999,29,0,0,1400,1,0,0,0,0
0,0.050979657,63,0,0.240613197,4500,24,0,2,0,0
0,0.013578161,56,0,0.378476641,5500,22,0,1,0,0
0,0.462443607,45,2,1.520516559,4800,12,0,3,0,0
1,0.9999999,34,0,190,NA,1,0,0,0,0
0,0.395451307,74,0,0.899775056,4000,11,0,3,0,0
0,0.614756537,51,0,0.459189475,12312,12,0,2,0,3
0,0.9999999,57,0,0.373617694,7595,5,0,3,0,2
0,0.123492137,50,0,0.555341011,14500,15,0,4,0,2
1,0.965897196,52,2,0.550931134,8000,11,0,2,1,0
0,0.889408762,43,0,0.929257978,2600,9,0,0,0,3
0,0,78,1,0,NA,5,0,0,0,0
0,0.143181255,55,0,0.378243275,4200,12,0,3,0,0
0,0,38,0,1.495851042,4940,13,0,2,0,0
0,0.900041649,47,1,0.208908686,2244,3,0,0,0,3
1,0.724910036,49,0,0.285047767,4500,8,0,1,0,0
1,0.957081043,40,1,0.185398364,3300,5,1,0,3,1
0,0.013249448,67,0,9,NA,1,0,0,0,NA
0,0.181892555,37,0,0.308113489,2008,6,0,0,0,2
0,0.654238081,47,0,0.547921725,7000,14,0,2,0,1
0,0.130162792,33,0,0.059451589,4120,8,0,0,0,0
0,0.268660526,40,0,4428,NA,11,0,2,0,0
0,0.000874945,40,1,0.468153549,4662,6,0,1,0,0
0,0.185095534,42,0,0.404840359,8800,10,0,3,0,0
0,0.015136964,43,0,0.307692308,4250,15,0,2,0,0
0,1.347578348,30,1,0.007679649,1822,1,0,0,0,1
0,0.93352403,61,0,0.380112707,5500,9,0,1,0,0
0,0.276303975,55,0,2009,NA,3,0,1,0,0
0,0.240219587,59,0,2849,NA,10,0,2,0,3
0,0.364740237,47,0,0.39182041,7750,12,0,2,0,3
0,0.012161833,61,0,0.315587764,14350,12,0,4,0,0
0,0.086276569,41,0,0.141108711,12500,10,0,2,0,3
0,0.221289122,47,0,0.368906606,8779,4,0,1,0,0
0,0.262524849,41,0,0.23672041,8000,8,0,2,0,2
0,0.763646543,71,1,0.511822139,8500,9,0,2,1,2
0,0.053697004,74,0,0.426191844,1740,6,0,1,0,0
0,0.279403745,81,0,0.37248996,1991,3,0,1,0,0
0,0.427505445,48,0,2036,NA,9,0,0,0,3
1,0.9999999,35,0,0.098360656,2500,4,5,0,0,2
0,0.98183299,51,4,0.735218509,3500,9,0,0,0,1
0,0.379155211,31,0,0.012140689,11201,2,0,0,0,2
0,0.026283198,44,0,6226,NA,14,0,9,0,0
0,0.099797309,69,0,553,NA,14,0,1,0,NA
0,0.141341624,51,0,0.124079629,11000,5,0,1,0,0
0,0.211954563,60,0,0.332284456,14300,20,0,2,0,2
0,0.578057413,30,1,532,NA,4,0,0,0,0
0,0.9999999,67,0,0.266919763,13696,7,0,2,0,2
0,0.474856253,60,0,0.345765423,10000,9,0,1,0,0
0,0.02498115,41,0,0.096095195,20000,12,0,2,0,1
0,0.751366484,27,0,0.065655724,6000,3,0,0,0,0
0,0.259175057,41,0,0.190972718,7000,7,0,0,0,0
0,0.9999999,43,0,0.263909068,11700,10,0,2,0,2
0,0.056794321,47,0,0.253638485,9000,4,0,1,0,0
0,0.876678083,51,0,0.250869216,11216,5,0,0,0,1
0,0.001827273,40,0,2.049875312,400,11,0,1,0,1
0,0.05473883,52,0,0.178343034,13916,10,0,1,0,3
0,0.166499814,38,0,2474,NA,11,0,2,0,0
0,0.026856184,52,0,0.135224839,9339,5,0,1,0,3
0,0.860886899,55,0,3374,NA,11,0,2,0,1
0,0.033848308,45,0,0.451854815,10000,5,0,2,0,0
0,0.031442698,55,0,444,NA,3,0,1,0,0
0,0.682907075,58,1,0.622729108,4953,13,0,2,0,1
0,0.050364341,54,0,0.12242222,25166,17,0,1,0,0
0,0.024023414,92,0,0.004878049,3484,6,0,0,0,0
0,0.103440613,35,0,1943,NA,5,0,1,0,0
0,0.043471855,53,0,0.459142473,5200,25,0,3,0,0
0,0.9999999,60,0,99,NA,2,2,0,0,0
0,0.877137429,57,0,0.516431462,10132,4,0,2,0,1
0,0,51,0,0.065733567,4000,4,0,0,0,1
0,0,81,0,0,NA,6,0,0,0,NA
0,0.253306668,41,0,0.037758019,120000,4,0,1,0,0
0,0.70259481,22,0,0.022346369,894,3,0,0,0,0
0,0,82,0,0,3598,4,0,0,0,0
0,0.021786307,75,0,0.515806988,600,8,0,0,0,0
0,0.109363743,35,0,1588,0,7,0,1,0,2
1,0.252955252,59,0,0.238768164,7500,12,0,2,1,0
0,0.736350221,54,4,0.236207121,7666,13,0,1,1,1
0,0.005135062,66,0,0.001426534,6308,7,0,0,0,0
0,0.315438628,53,1,0.190499802,10083,5,0,1,0,0
0,0.038060543,54,0,0.297057983,3500,18,0,1,0,0
0,0.004219461,37,0,0.126584211,6548,8,0,0,0,4
0,0.249388031,40,0,0.430191571,6524,13,0,2,0,0
0,0.303203457,31,0,965,NA,8,0,0,0,0
0,0.037584966,52,0,1399,NA,4,0,1,0,0
0,0.083442514,58,0,0.336864185,9534,17,0,3,0,1
0,0.9999999,30,1,0.232665639,1946,2,0,0,0,0
1,0.589785164,67,0,0.647568288,1500,9,1,1,0,0
0,0.433910381,27,0,1.210457516,764,5,0,0,0,0
0,0.606787781,54,0,0.228696914,25500,16,0,3,0,0
0,0.043156257,79,0,1.292923517,6994,14,0,2,0,0
0,0.9999999,39,3,1.535027898,1612,1,0,1,1,3
0,0.01789293,57,0,0.222105263,4749,11,0,1,0,3
0,0.001616362,61,0,0.185920939,15000,6,0,2,0,0
0,0.034323551,42,0,45,NA,5,0,0,0,NA
0,0.73042065,61,0,0.266792261,13800,12,0,2,0,0
0,0.653334167,45,1,0.460019114,9416,17,0,2,0,2
0,0.111722306,55,0,0.692767399,21250,36,0,12,0,0
0,0.183832674,57,0,0.219007369,9227,18,0,1,0,0
0,0.001886721,36,0,0.168295331,2762,6,0,0,0,1
0,0.01562298,62,0,2769,NA,23,0,1,0,3
0,0.309530522,46,0,0.366201197,7017,8,0,1,0,2
0,0.320142494,48,0,3.217364147,1600,16,0,1,0,2
0,0.005171024,73,0,0.52766869,2800,8,0,1,0,1
0,0.141341194,46,0,0.706715547,6000,15,0,3,0,1
0,0.863813619,31,0,1036,NA,10,0,0,0,0
0,0.267700027,55,0,0.43194784,3680,15,0,1,0,0
0,0.020554194,78,0,0.008664741,4500,10,0,0,0,0
0,0.890120565,43,0,0.225606854,2100,3,0,0,0,1
0,0.063482843,87,0,0.334851936,5706,4,0,1,0,1
0,1.127908151,50,1,0.397511388,9000,9,0,2,0,3
0,0.144123106,63,0,0.209302326,3783,9,0,1,0,0
0,0.673252799,47,0,0.258744553,8490,9,0,1,0,4
0,0.21299639,59,0,2487,NA,5,0,2,0,0
0,0.00612671,51,0,0.171221788,10500,15,0,0,0,0
0,0.035307244,56,1,0.289535666,5943,21,0,1,0,1
0,0.017886808,74,0,1.534204458,1300,13,0,2,0,0
1,0.686108292,31,0,0.420351033,4500,7,0,2,0,0
0,0.883240872,66,0,0.198779796,7047,5,0,0,0,0
0,0.780555447,56,0,0.590520474,6666,18,0,1,0,0
0,0.013117574,59,0,2000,NA,12,0,2,0,0
0,0.339351393,61,0,0.474671981,6020,13,0,1,0,1
1,0.756035687,55,0,0.706085895,9825,19,0,3,0,0
0,0.239976002,43,0,0.139918577,4666,7,0,0,0,2
0,0.007332844,42,0,2349,NA,11,0,2,0,NA
0,0.999954008,45,1,4768,NA,5,0,2,0,0
0,0.050681543,80,0,28,NA,7,0,0,0,0
0,0.003315615,51,0,0.000226912,4406,2,0,0,0,0
0,0.194103194,45,0,446.5,1,5,0,1,0,3
0,0.462586404,33,0,0.329610486,10833,10,0,2,0,1
0,0.934613077,64,1,1193,NA,8,0,1,1,0
0,0.545961766,61,0,3347,NA,23,0,1,0,0
0,0.020875751,74,0,0.024277044,2800,9,0,1,0,0
0,0.009466414,46,0,0.00089991,10000,2,0,0,0,1
0,0.779878091,51,0,0.166283372,10000,9,0,0,0,1
0,0.721329129,38,0,0.828585707,2000,6,0,1,0,0
0,0.040424104,79,0,0.44826028,4425,11,0,2,0,0
0,0.161528901,55,0,0.318479938,5183,18,0,1,0,2
0,0.038417009,36,0,0.087304232,3000,3,0,0,0,1
0,0.165317589,46,0,0.289275442,7300,5,0,1,0,1
0,0,50,0,0,NA,13,0,0,0,0
0,0.64811173,45,0,0.288620226,10421,10,0,2,0,0
0,0.509777801,65,0,0.284874224,3060,5,0,0,0,0
0,0.051120052,62,0,2773,0,18,0,4,0,3
0,0.9999999,39,1,389,NA,1,0,0,0,0
0,0.169526999,79,0,1043,NA,10,0,2,0,0
0,0.9999999,48,0,3101,NA,8,1,2,0,0
0,0.138538899,48,0,0.141693136,7240,9,0,0,0,4
0,0.529188155,61,0,0.331800942,8700,9,0,3,0,0
1,0.926688791,46,0,0.600690165,4056,9,0,1,0,2
0,0.9999999,41,0,0.277817455,7000,7,0,2,0,0
0,0.013999785,67,0,0.245740341,12500,11,0,1,0,2
1,1.146596859,22,0,0.099785408,1863,6,1,0,0,0
0,0,53,0,0.572488273,9166,8,0,1,0,0
1,1.381546135,46,2,0.119017571,10300,7,1,1,0,2
0,0,88,0,0,NA,3,0,0,0,NA
1,0.044146459,43,0,0.792348955,7083,9,0,3,0,0
0,0.008337584,60,0,1182,NA,12,0,1,0,0
0,0,52,1,1493,NA,8,0,2,0,1
0,0.389707353,51,0,0.362646037,6333,9,0,2,0,0
0,0.076802014,61,0,94,NA,5,0,0,0,0
0,0.076874299,74,0,0.709141274,1443,10,0,1,0,0
0,0.008469513,49,0,0.549855491,6919,12,0,2,0,2
0,0.038377351,63,0,51,1,5,0,0,0,0
0,0.02930119,49,0,0.289296856,8333,15,0,1,0,0
1,0.51911978,52,0,0.660935626,2500,11,0,1,0,0
0,0.096046891,59,0,2077,NA,13,0,1,0,1
0,0.017354036,62,0,0.803194044,8327,10,0,5,0,2
0,0.72207745,58,0,0.47886415,3098,6,0,0,0,0
0,0.12785447,44,0,0.081621523,5500,3,0,0,0,2
0,0.685226939,56,1,0.56635139,3488,8,1,1,1,0
0,0.010679786,54,0,0.102272727,2111,8,0,0,0,0
0,0.059157634,48,0,0.547671268,7750,7,0,2,0,4
0,0.004827463,48,1,0.180159635,4384,6,0,1,0,0
0,0.069557218,54,0,0.180945524,12500,6,0,1,0,3
1,0.9999999,40,0,0.153846154,3600,2,0,0,0,4
0,0.323496055,61,0,0.180666667,11999,10,0,1,0,1
0,0.167531461,63,1,0.374925551,6715,9,0,1,0,0
0,0.027080658,56,0,1457,NA,3,0,1,0,0
0,0.139976194,41,0,0.137216696,9750,18,0,0,0,2
0,0.098116474,75,0,97,NA,2,0,0,0,NA
0,0,24,0,0,1,1,0,0,0,0
0,0.223977602,61,0,0.401356901,5600,9,0,2,0,0
0,0.005049676,91,0,0.000802139,3739,3,0,0,0,0
0,0.036169187,46,0,0.026694661,3333,6,0,0,0,0
0,0,53,0,0.349573515,6916,4,0,2,0,0
0,0.152805552,37,0,0.090990991,4439,8,0,1,0,3
0,0,42,1,0.46389462,6300,5,0,1,0,3
0,0.9999999,63,0,0.458313595,4221,6,0,1,0,0
0,0.920293706,43,1,0.504686914,8000,12,0,2,0,2
0,0.030644173,54,0,0.448825647,5832,14,0,1,0,1
0,0.093013239,49,0,0.436778372,3550,10,0,1,0,0
1,1.0184795,61,3,0.932115527,4050,16,0,2,1,1
1,0.9999999,55,4,0.334221039,2252,4,0,0,0,1
0,0.723655269,29,0,0.151320485,1400,4,0,0,0,0
0,0.112488751,53,1,0.797024793,3024,7,0,1,0,0
0,0.224517353,45,0,0.795755152,3250,6,0,1,1,0
0,0,69,1,0.115965371,4966,2,0,0,0,0
0,0.006064856,73,0,0.140576869,7141,9,0,0,0,1
0,0.022332506,44,0,0.440604752,8333,8,0,2,1,1
1,0.762034514,63,0,0.096063859,3632,4,0,0,1,0
0,0.090864284,49,1,0.431960685,5900,12,0,1,0,1
0,0.011690257,92,0,0.002285061,3500,3,0,0,0,0
0,3.275905119,33,0,0.034649198,5800,6,0,0,0,2
1,0.149635473,34,1,0.800957183,11700,14,0,5,0,1
0,1.062293771,67,0,0.229768786,1383,1,0,0,0,0
0,0.358680992,44,0,0.252160842,2660,8,0,0,0,1
1,0.029038646,74,0,0.692714951,9443,14,0,4,0,0
0,0.016907339,55,1,1428,1,11,0,2,0,0
0,0.193513326,54,0,0.436581063,5100,6,0,1,0,2
1,0.9999999,37,0,0.436531365,2709,1,2,1,1,1
0,0.015816744,69,0,0.598343685,2414,10,0,1,0,0
0,0.653578872,44,0,0.600079984,5000,18,0,3,0,3
0,0.329783256,52,0,0.379349409,6178,11,0,2,0,2
0,0.417042392,43,0,0.353052353,5290,9,0,2,0,2
0,0.246612079,37,0,2724,NA,16,0,1,0,0
0,0.028505376,37,0,0.278066228,8666,8,0,1,0,0
0,0.192789239,39,0,0.410018553,4850,7,0,1,0,3
0,0.009866338,102,0,0.002423508,3300,3,0,0,0,0
0,0.363263674,34,0,0.565366972,2615,6,0,2,0,2
0,0.000764661,39,0,0.362826483,9877,7,0,2,0,2
0,0.102908091,66,0,0.43464134,4000,6,0,1,0,1
0,0.068390881,57,0,3234,NA,6,0,1,0,0
0,0.013812212,73,0,0.199151302,6833,12,0,2,0,0
0,0.117366095,43,0,0.828167482,3677,8,0,1,0,2
0,0.056804845,73,0,41,NA,6,0,0,0,0
0,0.9999999,44,1,0.10956924,3458,1,2,0,1,3
0,0.238797495,57,0,0.297861617,41666,19,0,2,0,2
0,0.439446367,66,0,0.019892643,9500,4,1,0,0,0
0,0.154546409,52,0,0.247523371,7166,8,0,1,0,0
0,0.721364583,37,0,0.250672818,2600,7,0,0,0,3
0,0,66,0,0.683640162,15317,17,0,8,0,1
0,0.138111425,42,0,1078,NA,14,0,0,0,0
0,0.039935797,52,0,881,NA,13,0,1,0,2
0,0.267936603,43,0,0.773633858,6166,14,0,1,0,3
0,0.995294694,55,0,2.428914217,3333,13,0,1,0,0
0,0.157508782,69,0,0.676622981,3280,9,0,1,0,1
0,0.037898737,42,0,0.723855285,7075,5,0,1,0,1
0,0.000622394,51,0,0.284290198,5416,7,0,2,0,2
0,0.53512865,32,1,0.017820018,6733,2,0,0,0,0
0,0.177835553,60,0,0.048162653,12000,10,0,0,0,1
0,0.005175575,77,0,0.323513658,5600,9,0,2,0,0
0,0.9999999,40,0,0.498875281,4000,5,0,1,0,0
0,0.475003333,50,0,0.152271212,10500,3,0,1,0,0
0,0.226085563,55,0,3301,NA,15,0,2,0,0
0,0.845077461,39,2,0.235522844,7200,3,0,1,0,0
0,0.55748084,36,0,0.350128535,3889,4,0,1,0,3
0,0.089900971,35,0,0.650176678,3678,5,0,2,0,3
0,0.718959854,74,1,0.660407267,8200,16,0,1,0,0
0,0.003032916,49,0,0.377152227,7317,10,0,1,0,0
0,0.003499924,69,0,0.216573462,5900,15,0,1,0,3
0,0,27,0,0.656054931,1601,6,0,1,0,0
0,0.023453124,51,0,0.421511213,7000,6,0,1,0,1
0,0.031090577,61,0,0.18839335,16300,16,0,3,0,0
0,0.674263869,58,0,0.429204357,5416,19,0,0,0,1
1,0.923949783,50,1,0.544208256,6491,6,0,2,2,0
1,0.9999999,38,4,0.133735849,6624,6,2,0,1,0
0,0.006096576,74,0,1202,NA,5,0,1,0,NA
0,0.293947104,62,1,0.373313343,2000,7,0,0,0,0
0,0,64,0,849,NA,2,0,1,0,0
0,0.037127729,59,0,0.294298557,12680,12,0,2,0,5
0,0.639778832,31,0,0.49204233,12000,7,0,2,0,2
0,0.205063871,67,0,0.367514721,9000,11,0,2,0,4
0,0.9999999,35,2,0.298650568,2815,2,1,1,1,3
0,0.001746883,60,0,0.755414862,3000,6,0,2,0,0
0,0.501623421,51,0,0.552058824,6799,18,0,1,0,0
0,0.019151758,61,0,672,NA,14,0,4,0,0
0,0.025676249,55,0,0.182826416,5950,6,0,2,0,0
0,0.070616947,58,0,0.176212613,11400,9,0,2,0,1
0,0.565843005,34,0,0.136543015,3800,9,0,0,0,0
0,0.025331645,61,0,0.344386979,3286,5,0,1,0,0
0,0.078811892,69,0,94,NA,5,0,0,0,0
0,0.115085861,36,0,0.430011198,6250,8,0,1,0,0
1,0.9999999,25,1,0.065524625,2334,0,0,0,0,0
0,0.142205537,54,0,0.019712408,10500,10,0,0,0,0
0,0.270012626,59,0,0.278017107,16016,12,0,4,0,2
0,0.473856554,40,0,0.543474754,6198,10,0,3,0,0
0,0,24,0,0.025578563,820,3,0,0,0,0
1,1.157728707,46,0,0.341382182,1200,4,0,0,1,1
0,0.243042892,49,0,0.267788702,6000,21,0,0,0,0
0,0.107907674,48,0,0.01845586,3250,4,0,0,0,0
0,0.834775462,60,1,1.06117553,2500,11,0,1,0,0
0,0.011881082,64,0,0.390145204,4200,3,0,2,0,0
0,0.024143533,66,0,41,NA,4,0,0,0,0
0,0.264271009,57,0,0.299761233,4606,7,0,2,0,0
0,0.040755812,61,0,0.308422894,4000,5,0,1,0,0
0,0.035432722,63,0,0.187351581,8000,13,0,1,0,1
0,0.728408949,64,1,0.187562488,5000,8,0,0,0,0
0,0.692262534,58,0,530,NA,3,0,0,0,2
0,0,21,0,0,820,2,0,0,0,0
0,0.085102762,34,0,0.389845573,9000,5,0,1,0,0
0,0,44,1,0.681390837,6700,18,0,3,0,1
0,0.864355941,45,0,0.397218601,2300,8,0,0,0,0
1,0.500566629,49,1,0.348109811,4443,6,1,0,2,2
0,0.075530816,51,0,1.81479014,1500,6,0,1,0,0
0,0.24170957,37,0,0.267061078,12000,15,0,2,0,0
0,0.111051483,63,0,1504,NA,9,0,1,0,0
0,0.9999999,63,0,0.13437268,4040,6,0,1,0,0
0,0.01959695,56,0,0.004159667,12500,6,0,0,0,0
0,0.005991602,46,0,425,NA,6,0,0,0,0
0,0.039720016,61,0,7546,NA,8,0,7,0,0
0,0.134996625,33,0,2585,NA,10,0,2,0,0
1,0.532715667,61,1,0.373851008,7288,8,0,1,0,0
0,0.009371985,63,1,1687,NA,9,0,2,0,0
0,0.506684521,61,0,1644,NA,10,0,0,0,NA
0,0.9999999,47,2,0.220395468,4500,4,0,0,0,0
0,0.035706676,36,0,1454,NA,4,0,1,0,0
0,0.014062134,61,0,0.542711741,2750,8,0,1,0,0
0,0.020936565,26,0,0.525959368,3100,9,0,1,0,0
0,0.073545152,40,0,2232,NA,4,0,1,0,1
0,0.004805829,29,0,0.068101623,2833,4,0,0,0,0
0,0.045609014,58,0,0.882447021,2500,9,0,1,0,1
0,0.9999999,48,2,374,NA,4,0,0,0,2
0,0.014861556,53,0,0.772838002,1641,11,0,1,0,2
0,0,56,0,0.457491582,2375,5,0,1,0,1
1,0.025566783,79,1,0.041697915,6666,9,0,0,0,1
0,0.150214281,48,0,0.467322614,12500,8,0,2,0,0
0,0.182596291,63,0,0.110722319,4000,4,0,1,0,0
0,0.328134373,27,0,61,NA,1,0,0,0,0
0,0.673390092,37,0,0.380213719,2900,6,0,1,1,3
0,0.106417671,63,0,0.435507166,9000,26,0,2,0,3
0,0.058575711,76,0,0.162643258,4100,7,0,0,0,0
0,0.137591152,58,0,0.630553551,9700,14,0,2,0,3
0,0.368440189,38,0,2625,NA,5,0,1,0,1
0,0.88734727,49,2,0.281188752,25000,8,0,2,0,3
0,0.436702046,76,1,0.082855654,1918,4,0,0,0,0
0,0,37,0,2316,NA,6,0,1,0,NA
0,0,68,0,0.013678263,3362,4,0,0,0,0
0,0,44,0,0.302982178,5666,7,0,1,0,1
0,0.371002629,57,0,1702,NA,8,0,1,0,0
0,0.179472422,81,0,69,NA,3,0,0,0,0
0,0.037056644,69,0,1638,NA,10,0,3,0,0
0,0.696481091,46,0,0.267521932,10600,6,0,1,0,3
0,0.029484324,45,0,0.31628062,6000,8,0,2,0,3
0,0.019664166,57,0,0.236084079,5137,8,0,2,0,1
0,0.498957324,63,0,1.333161689,1941,17,0,2,0,0
0,0.612905474,51,0,0.416079196,6666,8,0,2,0,4
0,0.27967572,54,0,2049,NA,8,0,0,0,0
0,0.352136868,52,0,0.606716418,6699,10,0,2,0,1
